population	height_band_8	slope_band_0_10_25_40_55_90	state	count
independent_random	1	0	minecraft:mud	36
independent_random	1	0	minecraft:pale_moss_block	108
independent_random	1	0	minecraft:pale_oak_wood{axis=y}	17
independent_random	1	0	minecraft:smooth_basalt	16
independent_random	1	0	minecraft:stone	184
independent_random	1	0	minecraft:tuff	3
independent_random	1	1	minecraft:acacia_wood{axis=y}	247
independent_random	1	1	minecraft:andesite	28
independent_random	1	1	minecraft:basalt{axis=y}	74
independent_random	1	1	minecraft:black_wool	4
independent_random	1	1	minecraft:blackstone	14
independent_random	1	1	minecraft:cobblestone	400
independent_random	1	1	minecraft:cyan_terracotta	197
independent_random	1	1	minecraft:diamond_block	12
independent_random	1	1	minecraft:dirt	8
independent_random	1	1	minecraft:dripstone_block	4
independent_random	1	1	minecraft:granite	1
independent_random	1	1	minecraft:grass_block{snowy=false}	385
independent_random	1	1	minecraft:gray_wool	4
independent_random	1	1	minecraft:iron_ore	1
independent_random	1	1	minecraft:light_gray_terracotta	3
independent_random	1	1	minecraft:light_gray_wool	32
independent_random	1	1	minecraft:moss_block	254
independent_random	1	1	minecraft:mud	111
independent_random	1	1	minecraft:pale_moss_block	412
independent_random	1	1	minecraft:pale_oak_wood{axis=x}	1
independent_random	1	1	minecraft:pale_oak_wood{axis=y}	49
independent_random	1	1	minecraft:smooth_basalt	28
independent_random	1	1	minecraft:spruce_log{axis=y}	1
independent_random	1	1	minecraft:stone	591
independent_random	1	1	minecraft:tuff	7
independent_random	1	2	minecraft:acacia_wood{axis=y}	797
independent_random	1	2	minecraft:acacia_wood{axis=z}	1
independent_random	1	2	minecraft:andesite	111
independent_random	1	2	minecraft:basalt{axis=y}	140
independent_random	1	2	minecraft:black_wool	5
independent_random	1	2	minecraft:blackstone	55
independent_random	1	2	minecraft:coal_ore	2
independent_random	1	2	minecraft:cobblestone	1121
independent_random	1	2	minecraft:cyan_terracotta	568
independent_random	1	2	minecraft:diamond_block	25
independent_random	1	2	minecraft:dirt	38
independent_random	1	2	minecraft:dripstone_block	5
independent_random	1	2	minecraft:grass_block{snowy=false}	1252
independent_random	1	2	minecraft:gravel	3
independent_random	1	2	minecraft:gray_wool	25
independent_random	1	2	minecraft:iron_ore	2
independent_random	1	2	minecraft:light_gray_terracotta	1
independent_random	1	2	minecraft:light_gray_wool	104
independent_random	1	2	minecraft:moss_block	784
independent_random	1	2	minecraft:mud	356
independent_random	1	2	minecraft:packed_mud	1
independent_random	1	2	minecraft:pale_moss_block	1128
independent_random	1	2	minecraft:pale_oak_wood{axis=x}	1
independent_random	1	2	minecraft:pale_oak_wood{axis=y}	189
independent_random	1	2	minecraft:pale_oak_wood{axis=z}	2
independent_random	1	2	minecraft:smooth_basalt	100
independent_random	1	2	minecraft:spruce_log{axis=y}	1
independent_random	1	2	minecraft:stone	1825
independent_random	1	2	minecraft:tuff	19
independent_random	1	3	minecraft:acacia_wood{axis=y}	737
independent_random	1	3	minecraft:acacia_wood{axis=z}	2
independent_random	1	3	minecraft:andesite	72
independent_random	1	3	minecraft:basalt{axis=y}	120
independent_random	1	3	minecraft:black_wool	4
independent_random	1	3	minecraft:blackstone	32
independent_random	1	3	minecraft:coal_ore	1
independent_random	1	3	minecraft:cobblestone	1004
independent_random	1	3	minecraft:cyan_terracotta	486
independent_random	1	3	minecraft:diamond_block	23
independent_random	1	3	minecraft:dirt	33
independent_random	1	3	minecraft:dripstone_block	3
independent_random	1	3	minecraft:granite	1
independent_random	1	3	minecraft:grass_block{snowy=false}	1039
independent_random	1	3	minecraft:gravel	5
independent_random	1	3	minecraft:gray_wool	17
independent_random	1	3	minecraft:iron_ore	2
independent_random	1	3	minecraft:light_gray_wool	62
independent_random	1	3	minecraft:moss_block	637
independent_random	1	3	minecraft:mud	332
independent_random	1	3	minecraft:packed_mud	3
independent_random	1	3	minecraft:pale_moss_block	1076
independent_random	1	3	minecraft:pale_oak_wood{axis=y}	151
independent_random	1	3	minecraft:smooth_basalt	91
independent_random	1	3	minecraft:spruce_log{axis=y}	1
independent_random	1	3	minecraft:stone	1556
independent_random	1	3	minecraft:tuff	13
independent_random	1	4	minecraft:acacia_wood{axis=y}	227
independent_random	1	4	minecraft:andesite	25
independent_random	1	4	minecraft:basalt{axis=y}	39
independent_random	1	4	minecraft:black_wool	2
independent_random	1	4	minecraft:blackstone	9
independent_random	1	4	minecraft:cobblestone	313
independent_random	1	4	minecraft:cyan_terracotta	161
independent_random	1	4	minecraft:diamond_block	5
independent_random	1	4	minecraft:dirt	5
independent_random	1	4	minecraft:grass_block{snowy=false}	332
independent_random	1	4	minecraft:gravel	3
independent_random	1	4	minecraft:gray_wool	4
independent_random	1	4	minecraft:iron_ore	2
independent_random	1	4	minecraft:light_gray_wool	24
independent_random	1	4	minecraft:moss_block	195
independent_random	1	4	minecraft:mud	94
independent_random	1	4	minecraft:pale_moss_block	369
independent_random	1	4	minecraft:pale_oak_wood{axis=y}	47
independent_random	1	4	minecraft:pale_oak_wood{axis=z}	1
independent_random	1	4	minecraft:smooth_basalt	40
independent_random	1	4	minecraft:stone	509
independent_random	1	4	minecraft:tuff	4
independent_random	2	0	minecraft:acacia_wood{axis=y}	17
independent_random	2	0	minecraft:andesite	3
independent_random	2	0	minecraft:basalt{axis=y}	5
independent_random	2	0	minecraft:cobblestone	19
independent_random	2	0	minecraft:cyan_terracotta	15
independent_random	2	0	minecraft:diamond_block	2
independent_random	2	0	minecraft:dirt	1
independent_random	2	0	minecraft:grass_block{snowy=false}	24
independent_random	2	0	minecraft:light_gray_wool	1
independent_random	2	0	minecraft:moss_block	17
independent_random	2	0	minecraft:mud	12
independent_random	2	0	minecraft:pale_moss_block	25
independent_random	2	0	minecraft:pale_oak_wood{axis=y}	5
independent_random	2	0	minecraft:smooth_basalt	1
independent_random	2	0	minecraft:stone	45
independent_random	2	0	minecraft:tuff	1
independent_random	2	1	minecraft:acacia_wood{axis=y}	189
independent_random	2	1	minecraft:andesite	29
independent_random	2	1	minecraft:basalt{axis=y}	32
independent_random	2	1	minecraft:black_wool	1
independent_random	2	1	minecraft:blackstone	9
independent_random	2	1	minecraft:cobblestone	275
independent_random	2	1	minecraft:cyan_terracotta	137
independent_random	2	1	minecraft:diamond_block	4
independent_random	2	1	minecraft:dirt	12
independent_random	2	1	minecraft:grass_block{snowy=false}	257
independent_random	2	1	minecraft:gray_wool	3
independent_random	2	1	minecraft:light_gray_wool	18
independent_random	2	1	minecraft:moss_block	155
independent_random	2	1	minecraft:mud	93
independent_random	2	1	minecraft:pale_moss_block	233
independent_random	2	1	minecraft:pale_oak_wood{axis=x}	1
independent_random	2	1	minecraft:pale_oak_wood{axis=y}	36
independent_random	2	1	minecraft:smooth_basalt	17
independent_random	2	1	minecraft:stone	415
independent_random	2	1	minecraft:tuff	5
independent_random	2	2	minecraft:acacia_wood{axis=y}	729
independent_random	2	2	minecraft:andesite	87
independent_random	2	2	minecraft:basalt{axis=y}	122
independent_random	2	2	minecraft:black_wool	5
independent_random	2	2	minecraft:blackstone	34
independent_random	2	2	minecraft:coal_ore	2
independent_random	2	2	minecraft:coarse_dirt	1
independent_random	2	2	minecraft:cobblestone	940
independent_random	2	2	minecraft:cyan_terracotta	443
independent_random	2	2	minecraft:diamond_block	21
independent_random	2	2	minecraft:dirt	20
independent_random	2	2	minecraft:dripstone_block	6
independent_random	2	2	minecraft:grass_block{snowy=false}	996
independent_random	2	2	minecraft:gravel	1
independent_random	2	2	minecraft:gray_wool	13
independent_random	2	2	minecraft:light_gray_terracotta	1
independent_random	2	2	minecraft:light_gray_wool	83
independent_random	2	2	minecraft:moss_block	614
independent_random	2	2	minecraft:mud	317
independent_random	2	2	minecraft:packed_mud	2
independent_random	2	2	minecraft:pale_moss_block	1004
independent_random	2	2	minecraft:pale_oak_wood{axis=y}	132
independent_random	2	2	minecraft:smooth_basalt	87
independent_random	2	2	minecraft:stone	1554
independent_random	2	2	minecraft:tuff	14
independent_random	2	3	minecraft:acacia_wood{axis=y}	762
independent_random	2	3	minecraft:andesite	84
independent_random	2	3	minecraft:basalt{axis=y}	128
independent_random	2	3	minecraft:black_wool	7
independent_random	2	3	minecraft:blackstone	40
independent_random	2	3	minecraft:coal_ore	1
independent_random	2	3	minecraft:coarse_dirt	2
independent_random	2	3	minecraft:cobblestone	1093
independent_random	2	3	minecraft:cyan_terracotta	515
independent_random	2	3	minecraft:diamond_block	34
independent_random	2	3	minecraft:dirt	18
independent_random	2	3	minecraft:dripstone_block	5
independent_random	2	3	minecraft:grass_block{snowy=false}	1046
independent_random	2	3	minecraft:gravel	4
independent_random	2	3	minecraft:gray_wool	15
independent_random	2	3	minecraft:iron_ore	4
independent_random	2	3	minecraft:light_gray_terracotta	4
independent_random	2	3	minecraft:light_gray_wool	73
independent_random	2	3	minecraft:moss_block	660
independent_random	2	3	minecraft:mud	333
independent_random	2	3	minecraft:pale_moss_block	1047
independent_random	2	3	minecraft:pale_oak_wood{axis=y}	155
independent_random	2	3	minecraft:pale_oak_wood{axis=z}	1
independent_random	2	3	minecraft:smooth_basalt	93
independent_random	2	3	minecraft:spruce_log{axis=y}	2
independent_random	2	3	minecraft:stone	1666
independent_random	2	3	minecraft:tuff	18
independent_random	2	4	minecraft:acacia_wood{axis=y}	216
independent_random	2	4	minecraft:andesite	29
independent_random	2	4	minecraft:basalt{axis=y}	41
independent_random	2	4	minecraft:black_wool	2
independent_random	2	4	minecraft:blackstone	5
independent_random	2	4	minecraft:cobblestone	324
independent_random	2	4	minecraft:cyan_terracotta	149
independent_random	2	4	minecraft:diamond_block	7
independent_random	2	4	minecraft:dirt	8
independent_random	2	4	minecraft:dripstone_block	2
independent_random	2	4	minecraft:grass_block{snowy=false}	326
independent_random	2	4	minecraft:gravel	1
independent_random	2	4	minecraft:gray_wool	1
independent_random	2	4	minecraft:iron_ore	1
independent_random	2	4	minecraft:light_gray_wool	26
independent_random	2	4	minecraft:moss_block	198
independent_random	2	4	minecraft:mud	105
independent_random	2	4	minecraft:pale_moss_block	282
independent_random	2	4	minecraft:pale_oak_wood{axis=y}	48
independent_random	2	4	minecraft:pale_oak_wood{axis=z}	1
independent_random	2	4	minecraft:smooth_basalt	30
independent_random	2	4	minecraft:stone	467
independent_random	2	4	minecraft:tuff	4
independent_random	3	0	minecraft:acacia_wood{axis=y}	4
independent_random	3	0	minecraft:andesite	1
independent_random	3	0	minecraft:basalt{axis=y}	1
independent_random	3	0	minecraft:cobblestone	3
independent_random	3	0	minecraft:cyan_terracotta	1
independent_random	3	0	minecraft:grass_block{snowy=false}	5
independent_random	3	0	minecraft:moss_block	2
independent_random	3	0	minecraft:pale_moss_block	4
independent_random	3	0	minecraft:stone	7
independent_random	3	1	minecraft:acacia_wood{axis=y}	88
independent_random	3	1	minecraft:andesite	15
independent_random	3	1	minecraft:basalt{axis=y}	19
independent_random	3	1	minecraft:blackstone	10
independent_random	3	1	minecraft:coal_ore	1
independent_random	3	1	minecraft:cobblestone	133
independent_random	3	1	minecraft:cyan_terracotta	57
independent_random	3	1	minecraft:diamond_block	3
independent_random	3	1	minecraft:dirt	3
independent_random	3	1	minecraft:granite	2
independent_random	3	1	minecraft:grass_block{snowy=false}	153
independent_random	3	1	minecraft:gray_wool	3
independent_random	3	1	minecraft:light_gray_wool	14
independent_random	3	1	minecraft:moss_block	108
independent_random	3	1	minecraft:mud	57
independent_random	3	1	minecraft:pale_moss_block	130
independent_random	3	1	minecraft:pale_oak_wood{axis=y}	24
independent_random	3	1	minecraft:smooth_basalt	12
independent_random	3	1	minecraft:spruce_log{axis=y}	1
independent_random	3	1	minecraft:stone	231
independent_random	3	1	minecraft:tuff	1
independent_random	3	2	minecraft:acacia_wood{axis=y}	568
independent_random	3	2	minecraft:andesite	67
independent_random	3	2	minecraft:basalt{axis=y}	100
independent_random	3	2	minecraft:black_wool	3
independent_random	3	2	minecraft:blackstone	25
independent_random	3	2	minecraft:coal_ore	1
independent_random	3	2	minecraft:coarse_dirt	2
independent_random	3	2	minecraft:cobblestone	790
independent_random	3	2	minecraft:cyan_terracotta	407
independent_random	3	2	minecraft:diamond_block	24
independent_random	3	2	minecraft:dirt	20
independent_random	3	2	minecraft:dripstone_block	3
independent_random	3	2	minecraft:granite	1
independent_random	3	2	minecraft:grass_block{snowy=false}	823
independent_random	3	2	minecraft:gray_wool	14
independent_random	3	2	minecraft:iron_ore	2
independent_random	3	2	minecraft:light_gray_terracotta	4
independent_random	3	2	minecraft:light_gray_wool	69
independent_random	3	2	minecraft:moss_block	509
independent_random	3	2	minecraft:mud	297
independent_random	3	2	minecraft:packed_mud	2
independent_random	3	2	minecraft:pale_moss_block	827
independent_random	3	2	minecraft:pale_oak_wood{axis=y}	130
independent_random	3	2	minecraft:pale_oak_wood{axis=z}	1
independent_random	3	2	minecraft:smooth_basalt	73
independent_random	3	2	minecraft:spruce_log{axis=y}	2
independent_random	3	2	minecraft:stone	1218
independent_random	3	2	minecraft:tuff	19
independent_random	3	3	minecraft:acacia_wood{axis=y}	724
independent_random	3	3	minecraft:andesite	89
independent_random	3	3	minecraft:basalt{axis=y}	149
independent_random	3	3	minecraft:black_wool	6
independent_random	3	3	minecraft:blackstone	40
independent_random	3	3	minecraft:cobblestone	978
independent_random	3	3	minecraft:cyan_terracotta	485
independent_random	3	3	minecraft:diamond_block	27
independent_random	3	3	minecraft:dirt	25
independent_random	3	3	minecraft:dripstone_block	5
independent_random	3	3	minecraft:granite	2
independent_random	3	3	minecraft:grass_block{snowy=false}	1039
independent_random	3	3	minecraft:grass_block{snowy=true}	2
independent_random	3	3	minecraft:gravel	2
independent_random	3	3	minecraft:gray_wool	17
independent_random	3	3	minecraft:iron_ore	1
independent_random	3	3	minecraft:light_gray_terracotta	2
independent_random	3	3	minecraft:light_gray_wool	75
independent_random	3	3	minecraft:moss_block	678
independent_random	3	3	minecraft:mud	345
independent_random	3	3	minecraft:packed_mud	1
independent_random	3	3	minecraft:pale_moss_block	1041
independent_random	3	3	minecraft:pale_oak_wood{axis=x}	1
independent_random	3	3	minecraft:pale_oak_wood{axis=y}	123
independent_random	3	3	minecraft:pale_oak_wood{axis=z}	1
independent_random	3	3	minecraft:smooth_basalt	84
independent_random	3	3	minecraft:stone	1717
independent_random	3	3	minecraft:tuff	19
independent_random	3	4	minecraft:acacia_wood{axis=y}	276
independent_random	3	4	minecraft:andesite	34
independent_random	3	4	minecraft:basalt{axis=y}	45
independent_random	3	4	minecraft:black_wool	3
independent_random	3	4	minecraft:blackstone	17
independent_random	3	4	minecraft:cobblestone	394
independent_random	3	4	minecraft:cyan_terracotta	188
independent_random	3	4	minecraft:diamond_block	6
independent_random	3	4	minecraft:dirt	6
independent_random	3	4	minecraft:dripstone_block	3
independent_random	3	4	minecraft:grass_block{snowy=false}	369
independent_random	3	4	minecraft:gravel	2
independent_random	3	4	minecraft:gray_wool	10
independent_random	3	4	minecraft:light_gray_terracotta	2
independent_random	3	4	minecraft:light_gray_wool	33
independent_random	3	4	minecraft:moss_block	233
independent_random	3	4	minecraft:mud	130
independent_random	3	4	minecraft:pale_moss_block	402
independent_random	3	4	minecraft:pale_oak_wood{axis=y}	56
independent_random	3	4	minecraft:pale_oak_wood{axis=z}	1
independent_random	3	4	minecraft:smooth_basalt	30
independent_random	3	4	minecraft:stone	608
independent_random	3	4	minecraft:tuff	3
independent_random	4	0	minecraft:acacia_wood{axis=y}	15
independent_random	4	0	minecraft:andesite	1
independent_random	4	0	minecraft:basalt{axis=y}	4
independent_random	4	0	minecraft:blackstone	2
independent_random	4	0	minecraft:cobblestone	18
independent_random	4	0	minecraft:cyan_terracotta	14
independent_random	4	0	minecraft:grass_block{snowy=false}	20
independent_random	4	0	minecraft:gray_wool	1
independent_random	4	0	minecraft:light_gray_wool	1
independent_random	4	0	minecraft:moss_block	13
independent_random	4	0	minecraft:mud	9
independent_random	4	0	minecraft:pale_moss_block	25
independent_random	4	0	minecraft:pale_oak_wood{axis=y}	3
independent_random	4	0	minecraft:smooth_basalt	2
independent_random	4	0	minecraft:stone	31
independent_random	4	1	minecraft:acacia_wood{axis=y}	122
independent_random	4	1	minecraft:andesite	13
independent_random	4	1	minecraft:basalt{axis=y}	26
independent_random	4	1	minecraft:blackstone	3
independent_random	4	1	minecraft:coal_ore	1
independent_random	4	1	minecraft:cobblestone	169
independent_random	4	1	minecraft:cyan_terracotta	70
independent_random	4	1	minecraft:diamond_block	4
independent_random	4	1	minecraft:dirt	6
independent_random	4	1	minecraft:grass_block{snowy=false}	156
independent_random	4	1	minecraft:gray_wool	1
independent_random	4	1	minecraft:light_gray_terracotta	1
independent_random	4	1	minecraft:light_gray_wool	5
independent_random	4	1	minecraft:moss_block	99
independent_random	4	1	minecraft:mud	50
independent_random	4	1	minecraft:packed_mud	1
independent_random	4	1	minecraft:pale_moss_block	154
independent_random	4	1	minecraft:pale_oak_wood{axis=x}	1
independent_random	4	1	minecraft:pale_oak_wood{axis=y}	26
independent_random	4	1	minecraft:smooth_basalt	16
independent_random	4	1	minecraft:snow[layers=1]	1
independent_random	4	1	minecraft:stone	238
independent_random	4	1	minecraft:tuff	2
independent_random	4	2	minecraft:acacia_wood{axis=y}	471
independent_random	4	2	minecraft:andesite	60
independent_random	4	2	minecraft:basalt{axis=y}	98
independent_random	4	2	minecraft:black_wool	3
independent_random	4	2	minecraft:blackstone	19
independent_random	4	2	minecraft:coal_ore	1
independent_random	4	2	minecraft:coarse_dirt	1
independent_random	4	2	minecraft:cobblestone	677
independent_random	4	2	minecraft:cyan_terracotta	285
independent_random	4	2	minecraft:diamond_block	14
independent_random	4	2	minecraft:dirt	15
independent_random	4	2	minecraft:dripstone_block	5
independent_random	4	2	minecraft:granite	1
independent_random	4	2	minecraft:grass_block{snowy=false}	707
independent_random	4	2	minecraft:gravel	3
independent_random	4	2	minecraft:gray_wool	13
independent_random	4	2	minecraft:iron_ore	1
independent_random	4	2	minecraft:light_gray_terracotta	2
independent_random	4	2	minecraft:light_gray_wool	59
independent_random	4	2	minecraft:moss_block	413
independent_random	4	2	minecraft:mud	197
independent_random	4	2	minecraft:pale_moss_block	679
independent_random	4	2	minecraft:pale_oak_wood{axis=x}	1
independent_random	4	2	minecraft:pale_oak_wood{axis=y}	91
independent_random	4	2	minecraft:smooth_basalt	46
independent_random	4	2	minecraft:snow[layers=1]	7
independent_random	4	2	minecraft:spruce_log{axis=y}	1
independent_random	4	2	minecraft:stone	997
independent_random	4	2	minecraft:tuff	4
independent_random	4	3	minecraft:acacia_wood{axis=y}	571
independent_random	4	3	minecraft:acacia_wood{axis=z}	1
independent_random	4	3	minecraft:andesite	67
independent_random	4	3	minecraft:basalt{axis=y}	99
independent_random	4	3	minecraft:black_wool	4
independent_random	4	3	minecraft:blackstone	26
independent_random	4	3	minecraft:coal_ore	3
independent_random	4	3	minecraft:cobblestone	827
independent_random	4	3	minecraft:cyan_terracotta	377
independent_random	4	3	minecraft:diamond_block	20
independent_random	4	3	minecraft:dirt	15
independent_random	4	3	minecraft:dripstone_block	1
independent_random	4	3	minecraft:granite	1
independent_random	4	3	minecraft:grass_block{snowy=false}	816
independent_random	4	3	minecraft:gravel	1
independent_random	4	3	minecraft:gray_wool	10
independent_random	4	3	minecraft:iron_ore	1
independent_random	4	3	minecraft:light_gray_wool	50
independent_random	4	3	minecraft:moss_block	496
independent_random	4	3	minecraft:mud	275
independent_random	4	3	minecraft:packed_mud	5
independent_random	4	3	minecraft:pale_moss_block	746
independent_random	4	3	minecraft:pale_oak_wood{axis=y}	111
independent_random	4	3	minecraft:pale_oak_wood{axis=z}	1
independent_random	4	3	minecraft:smooth_basalt	68
independent_random	4	3	minecraft:snow[layers=1]	7
independent_random	4	3	minecraft:spruce_log{axis=y}	1
independent_random	4	3	minecraft:stone	1247
independent_random	4	3	minecraft:tuff	13
independent_random	4	4	minecraft:acacia_wood{axis=y}	224
independent_random	4	4	minecraft:andesite	30
independent_random	4	4	minecraft:basalt{axis=y}	24
independent_random	4	4	minecraft:black_wool	4
independent_random	4	4	minecraft:blackstone	6
independent_random	4	4	minecraft:cobblestone	266
independent_random	4	4	minecraft:cyan_terracotta	133
independent_random	4	4	minecraft:diamond_block	12
independent_random	4	4	minecraft:dirt	11
independent_random	4	4	minecraft:dripstone_block	3
independent_random	4	4	minecraft:grass_block{snowy=false}	316
independent_random	4	4	minecraft:gravel	1
independent_random	4	4	minecraft:gray_wool	6
independent_random	4	4	minecraft:light_gray_wool	27
independent_random	4	4	minecraft:moss_block	187
independent_random	4	4	minecraft:mud	82
independent_random	4	4	minecraft:pale_moss_block	315
independent_random	4	4	minecraft:pale_oak_wood{axis=y}	31
independent_random	4	4	minecraft:pale_oak_wood{axis=z}	1
independent_random	4	4	minecraft:smooth_basalt	20
independent_random	4	4	minecraft:stone	459
independent_random	4	4	minecraft:tuff	3
independent_random	5	0	minecraft:acacia_wood{axis=y}	5
independent_random	5	0	minecraft:andesite	1
independent_random	5	0	minecraft:cobblestone	6
independent_random	5	0	minecraft:cyan_terracotta	2
independent_random	5	0	minecraft:grass_block{snowy=false}	2
independent_random	5	0	minecraft:light_gray_wool	1
independent_random	5	0	minecraft:moss_block	5
independent_random	5	0	minecraft:mud	3
independent_random	5	0	minecraft:pale_moss_block	2
independent_random	5	0	minecraft:stone	7
independent_random	5	1	minecraft:acacia_wood{axis=y}	81
independent_random	5	1	minecraft:andesite	7
independent_random	5	1	minecraft:basalt{axis=y}	8
independent_random	5	1	minecraft:black_wool	1
independent_random	5	1	minecraft:blackstone	3
independent_random	5	1	minecraft:cobblestone	87
independent_random	5	1	minecraft:cyan_terracotta	38
independent_random	5	1	minecraft:dirt	1
independent_random	5	1	minecraft:grass_block{snowy=false}	102
independent_random	5	1	minecraft:gray_wool	1
independent_random	5	1	minecraft:light_gray_wool	9
independent_random	5	1	minecraft:moss_block	59
independent_random	5	1	minecraft:mud	36
independent_random	5	1	minecraft:packed_mud	1
independent_random	5	1	minecraft:pale_moss_block	104
independent_random	5	1	minecraft:pale_oak_wood{axis=y}	20
independent_random	5	1	minecraft:smooth_basalt	7
independent_random	5	1	minecraft:snow[layers=1]	12
independent_random	5	1	minecraft:snow[layers=2]	2
independent_random	5	1	minecraft:snow[layers=3]	6
independent_random	5	1	minecraft:snow[layers=4]	1
independent_random	5	1	minecraft:stone	160
independent_random	5	1	minecraft:tuff	1
independent_random	5	2	minecraft:acacia_wood{axis=y}	339
independent_random	5	2	minecraft:andesite	41
independent_random	5	2	minecraft:basalt{axis=y}	48
independent_random	5	2	minecraft:black_wool	4
independent_random	5	2	minecraft:blackstone	21
independent_random	5	2	minecraft:coal_ore	1
independent_random	5	2	minecraft:cobblestone	309
independent_random	5	2	minecraft:cyan_terracotta	214
independent_random	5	2	minecraft:diamond_block	18
independent_random	5	2	minecraft:dirt	8
independent_random	5	2	minecraft:dripstone_block	3
independent_random	5	2	minecraft:grass_block{snowy=false}	470
independent_random	5	2	minecraft:gravel	1
independent_random	5	2	minecraft:gray_wool	7
independent_random	5	2	minecraft:iron_ore	3
independent_random	5	2	minecraft:light_gray_wool	31
independent_random	5	2	minecraft:moss_block	253
independent_random	5	2	minecraft:mud	129
independent_random	5	2	minecraft:packed_mud	1
independent_random	5	2	minecraft:pale_moss_block	447
independent_random	5	2	minecraft:pale_oak_wood{axis=y}	59
independent_random	5	2	minecraft:smooth_basalt	30
independent_random	5	2	minecraft:snow[layers=1]	75
independent_random	5	2	minecraft:snow[layers=2]	15
independent_random	5	2	minecraft:snow[layers=3]	11
independent_random	5	2	minecraft:snow[layers=4]	1
independent_random	5	2	minecraft:stone	617
independent_random	5	2	minecraft:tuff	4
independent_random	5	3	minecraft:acacia_wood{axis=y}	429
independent_random	5	3	minecraft:andesite	40
independent_random	5	3	minecraft:basalt{axis=y}	93
independent_random	5	3	minecraft:black_wool	2
independent_random	5	3	minecraft:blackstone	25
independent_random	5	3	minecraft:cobblestone	593
independent_random	5	3	minecraft:cyan_terracotta	299
independent_random	5	3	minecraft:diamond_block	18
independent_random	5	3	minecraft:dirt	15
independent_random	5	3	minecraft:granite	2
independent_random	5	3	minecraft:grass_block{snowy=false}	638
independent_random	5	3	minecraft:gravel	1
independent_random	5	3	minecraft:gray_wool	5
independent_random	5	3	minecraft:iron_ore	1
independent_random	5	3	minecraft:light_gray_terracotta	2
independent_random	5	3	minecraft:light_gray_wool	46
independent_random	5	3	minecraft:moss_block	405
independent_random	5	3	minecraft:mud	191
independent_random	5	3	minecraft:packed_mud	1
independent_random	5	3	minecraft:pale_moss_block	641
independent_random	5	3	minecraft:pale_oak_wood{axis=y}	89
independent_random	5	3	minecraft:smooth_basalt	51
independent_random	5	3	minecraft:snow[layers=1]	61
independent_random	5	3	minecraft:snow[layers=2]	9
independent_random	5	3	minecraft:snow[layers=3]	5
independent_random	5	3	minecraft:stone	940
independent_random	5	3	minecraft:tuff	11
independent_random	5	4	minecraft:acacia_wood{axis=y}	117
independent_random	5	4	minecraft:andesite	17
independent_random	5	4	minecraft:basalt{axis=y}	14
independent_random	5	4	minecraft:black_wool	2
independent_random	5	4	minecraft:blackstone	3
independent_random	5	4	minecraft:cobblestone	166
independent_random	5	4	minecraft:cyan_terracotta	76
independent_random	5	4	minecraft:dirt	3
independent_random	5	4	minecraft:dripstone_block	1
independent_random	5	4	minecraft:grass_block{snowy=false}	172
independent_random	5	4	minecraft:gravel	1
independent_random	5	4	minecraft:gray_wool	3
independent_random	5	4	minecraft:light_gray_terracotta	1
independent_random	5	4	minecraft:light_gray_wool	11
independent_random	5	4	minecraft:moss_block	115
independent_random	5	4	minecraft:mud	62
independent_random	5	4	minecraft:packed_mud	2
independent_random	5	4	minecraft:pale_moss_block	175
independent_random	5	4	minecraft:pale_oak_wood{axis=y}	29
independent_random	5	4	minecraft:smooth_basalt	12
independent_random	5	4	minecraft:snow[layers=1]	1
independent_random	5	4	minecraft:snow[layers=2]	1
independent_random	5	4	minecraft:stone	271
independent_random	5	4	minecraft:tuff	5
independent_random	6	1	minecraft:acacia_wood{axis=y}	21
independent_random	6	1	minecraft:andesite	1
independent_random	6	1	minecraft:basalt{axis=y}	2
independent_random	6	1	minecraft:cobblestone	19
independent_random	6	1	minecraft:cyan_terracotta	19
independent_random	6	1	minecraft:grass_block{snowy=false}	43
independent_random	6	1	minecraft:gray_wool	1
independent_random	6	1	minecraft:light_gray_wool	2
independent_random	6	1	minecraft:moss_block	26
independent_random	6	1	minecraft:mud	12
independent_random	6	1	minecraft:pale_moss_block	46
independent_random	6	1	minecraft:pale_oak_wood{axis=y}	4
independent_random	6	1	minecraft:smooth_basalt	4
independent_random	6	1	minecraft:snow[layers=1]	20
independent_random	6	1	minecraft:snow[layers=2]	3
independent_random	6	1	minecraft:stone	48
independent_random	6	2	minecraft:acacia_wood{axis=y}	252
independent_random	6	2	minecraft:andesite	30
independent_random	6	2	minecraft:basalt{axis=y}	57
independent_random	6	2	minecraft:black_wool	1
independent_random	6	2	minecraft:blackstone	10
independent_random	6	2	minecraft:coarse_dirt	1
independent_random	6	2	minecraft:cobblestone	241
independent_random	6	2	minecraft:cyan_terracotta	181
independent_random	6	2	minecraft:diamond_block	5
independent_random	6	2	minecraft:dirt	6
independent_random	6	2	minecraft:dripstone_block	1
independent_random	6	2	minecraft:grass_block{snowy=false}	393
independent_random	6	2	minecraft:gray_wool	5
independent_random	6	2	minecraft:light_gray_terracotta	1
independent_random	6	2	minecraft:light_gray_wool	28
independent_random	6	2	minecraft:moss_block	238
independent_random	6	2	minecraft:mud	112
independent_random	6	2	minecraft:pale_moss_block	361
independent_random	6	2	minecraft:pale_oak_wood{axis=y}	59
independent_random	6	2	minecraft:smooth_basalt	39
independent_random	6	2	minecraft:snow[layers=1]	109
